"viagem_id","faturamento","km_rodado","data_inicio","motorista_id","cliente_id"
"4766","3715","465","2015-11-27","11","13"
"4767","2932","367","2015-11-28","11","9"
"4768","3675","460","2015-11-29","11","2"
"4769","1390","174","2015-11-30","11","3"
"4770","1781","223","2015-12-01","11","22"
"4771","1925","241","2015-12-02","11","11"
"4772","2940","368","2015-12-03","11","2"
"4773","1422","178","2015-12-04","11","8"
"4774","2948","369","2015-12-05","11","12"
"4775","3156","395","2015-12-06","11","19"
"4776","2764","346","2015-12-07","11","15"
"4777","2796","350","2015-12-08","11","20"
"4778","1893","237","2015-12-09","11","15"
"4779","2317","290","2015-12-10","11","2"
"4780","1046","131","2015-12-11","11","7"
"4781","2021","253","2015-12-12","11","8"
"4782","4514","565","2015-12-13","11","19"
"4783","3691","462","2015-12-14","11","9"
"4784","4514","565","2015-12-15","11","10"
"4785","2428","304","2015-12-16","11","13"
"4786","2940","368","2015-12-17","11","24"
"4787","2668","334","2015-12-18","11","10"
"4788","2125","266","2015-12-19","11","22"
"4789","1334","167","2015-12-20","11","24"
"4790","1118","140","2015-12-21","11","4"
"4791","3188","399","2015-12-22","11","15"
"4792","2556","320","2015-12-23","11","15"
"4793","2796","350","2015-12-24","11","2"
"4794","2892","362","2015-12-25","11","6"
"4795","1717","215","2015-12-26","11","4"
"4796","1382","173","2015-12-27","11","4"
"4797","4354","545","2015-12-28","11","24"
"4798","886","111","2015-12-29","11","23"
"4799","1350","169","2015-12-30","11","8"
"4800","4034","505","2015-12-31","11","17"
"4801","2428","304","2016-01-01","11","8"
"4802","830","104","2016-01-02","11","5"
"4803","4626","579","2016-01-03","11","21"
"4804","1510","189","2016-01-04","11","15"
"4805","4482","561","2016-01-05","11","10"
"4806","1302","163","2016-01-06","11","23"
"4807","2373","297","2016-01-07","11","22"
"4808","3907","489","2016-01-08","11","15"
"4809","1821","228","2016-01-09","11","10"
"4810","2548","319","2016-01-10","11","13"
"4811","4674","585","2016-01-11","11","20"
"4812","3899","488","2016-01-12","11","22"
"4813","3883","486","2016-01-13","11","19"
"4814","535","67","2016-01-14","11","4"
"4815","2261","283","2016-01-15","11","24"
"4816","1134","142","2016-01-16","11","12"
"4817","2213","277","2016-01-17","11","19"
"4818","2325","291","2016-01-18","11","6"
"4819","3483","436","2016-01-19","11","7"
"4820","3731","467","2016-01-20","11","21"
"4821","3763","471","2016-01-21","11","8"
"4822","4378","548","2016-01-22","11","24"
"4823","4154","520","2016-01-23","11","14"
"4824","2157","270","2016-01-24","11","13"
"4825","2389","299","2016-01-25","11","13"
"4826","4786","599","2016-01-26","11","18"
"4827","3395","425","2016-01-27","11","24"
"4828","2253","282","2016-01-28","11","6"
"4829","3235","405","2016-01-29","11","4"
"4830","3012","377","2016-01-30","11","8"
"4831","3347","419","2016-01-31","11","14"
"4832","1542","193","2016-02-01","11","15"
"4833","2500","313","2016-02-02","11","4"
"4834","4146","519","2016-02-03","11","23"
"4835","4546","569","2016-02-04","11","24"
"4836","3219","403","2016-02-05","11","4"
"4837","2333","292","2016-02-06","11","3"
"4838","1534","192","2016-02-07","11","9"
"4839","1078","135","2016-02-08","11","16"
"4840","567","71","2016-02-09","11","5"
"4841","3411","427","2016-02-10","11","22"
"4842","3619","453","2016-02-11","11","21"
"4843","958","120","2016-02-12","11","15"
"4844","2452","307","2016-02-13","11","1"
"4845","4410","552","2016-02-14","11","2"
"4846","2844","356","2016-02-15","11","16"
"4847","567","71","2016-02-16","11","10"
"4848","1086","136","2016-02-17","11","4"
"4849","4650","582","2016-02-18","11","9"
"4850","1262","158","2016-02-19","11","17"
"4851","1310","164","2016-02-20","11","13"
"4852","3419","428","2016-02-21","11","19"
"4853","719","90","2016-02-22","11","5"
"4854","1518","190","2016-02-23","11","16"
"4855","966","121","2016-02-24","11","2"
"4856","3052","382","2016-02-25","11","12"
"4857","1877","235","2016-02-26","11","2"
"4858","2964","371","2016-02-27","11","8"
"4859","3076","385","2016-02-28","11","21"
"4860","2468","309","2016-02-29","11","1"
"4861","519","65","2016-03-01","11","2"
"4862","2548","319","2016-03-02","11","5"
"4863","2341","293","2016-03-03","11","17"
"4864","3235","405","2016-03-04","11","2"
"4865","2468","309","2016-03-05","11","1"
"4866","3723","466","2016-03-06","11","20"
"4867","775","97","2016-03-07","11","4"
"4868","2261","283","2016-03-08","11","14"
"4869","3955","495","2016-03-09","11","6"
"4870","1214","152","2016-03-10","11","10"
"4871","3068","384","2016-03-11","11","3"
"4872","1126","141","2016-03-12","11","15"
"4873","3108","389","2016-03-13","11","3"
"4874","2357","295","2016-03-14","11","23"
"4875","1917","240","2016-03-15","11","21"
"4876","4050","507","2016-03-16","11","24"
"4877","639","80","2016-03-17","11","17"
"4878","2005","251","2016-03-18","11","14"
"4879","4514","565","2016-03-19","11","8"
"4880","3211","402","2016-03-20","11","11"
"4881","3004","376","2016-03-21","11","9"
"4882","4114","515","2016-03-22","11","7"
"4883","3963","496","2016-03-23","11","6"
"4884","3675","460","2016-03-24","11","8"
"4885","3092","387","2016-03-25","11","8"
"4886","4298","538","2016-03-26","11","23"
"4887","2700","338","2016-03-27","11","8"
"4888","4650","582","2016-03-28","11","14"
"4889","2349","294","2016-03-29","11","16"
"4890","1270","159","2016-03-30","11","11"
"4891","3603","451","2016-03-31","11","7"
"4892","2876","360","2016-04-01","11","8"
"4893","1757","220","2016-04-02","11","3"
"4894","3835","480","2016-04-03","11","22"
"4895","1685","211","2016-04-04","11","18"
"4896","2460","308","2016-04-05","11","12"
"4897","2061","258","2016-04-06","11","5"
"4898","1510","189","2016-04-07","11","16"
"4899","3827","479","2016-04-08","11","8"
"4900","3427","429","2016-04-09","11","8"
"4901","495","62","2016-04-10","11","16"
"4902","2908","364","2016-04-11","11","6"
"4903","599","75","2016-04-12","11","2"
"4904","1534","192","2016-04-13","11","6"
"4905","799","100","2016-04-14","11","5"
"4906","1837","230","2016-04-15","11","12"
"4907","4618","578","2016-04-16","11","15"
"4908","4242","531","2016-04-17","11","2"
"4909","4682","586","2016-04-18","11","14"
"4910","822","103","2016-04-19","11","17"
"4911","1438","180","2016-04-20","11","12"
"4912","487","61","2016-04-21","11","20"
"4913","3403","426","2016-04-22","11","12"
"4914","2628","329","2016-04-23","11","14"
"4915","4170","522","2016-04-24","11","1"
"4916","511","64","2016-04-25","11","13"
"4917","2029","254","2016-04-26","11","10"
"4918","2628","329","2016-04-27","11","1"
"4919","551","69","2016-04-28","11","24"
"4920","663","83","2016-04-29","11","18"
"4921","4098","513","2016-04-30","11","7"
"4922","3036","380","2016-05-01","11","21"
"4923","3499","438","2016-05-02","11","14"
"4924","4578","573","2016-05-03","11","22"
"4925","1014","127","2016-05-04","11","8"
"4926","3124","391","2016-05-05","11","19"
"4927","2788","349","2016-05-06","11","23"
"4928","3243","406","2016-05-07","11","5"
"4929","1006","126","2016-05-08","11","9"
"4930","4706","589","2016-05-09","11","20"
"4931","1222","153","2016-05-10","11","17"
"4932","3427","429","2016-05-11","11","12"
"4933","3779","473","2016-05-12","11","24"
"4934","2165","271","2016-05-13","11","23"
"4935","4354","545","2016-05-14","11","10"
"4936","3947","494","2016-05-15","11","24"
"4937","4114","515","2016-05-16","11","1"
"4938","1222","153","2016-05-17","11","17"
"4939","1645","206","2016-05-18","11","14"
"4940","1861","233","2016-05-19","11","15"
"4941","2389","299","2016-05-20","11","11"
"4942","3387","424","2016-05-21","11","22"
"4943","607","76","2016-05-22","11","21"
"4944","3971","497","2016-05-23","11","5"
"4945","3251","407","2016-05-24","11","21"
"4946","3299","413","2016-05-25","11","24"
"4947","2892","362","2016-05-26","11","24"
"4948","3731","467","2016-05-27","11","11"
"4949","2956","370","2016-05-28","11","14"
"4950","3140","393","2016-05-29","11","9"
"4951","4498","563","2016-05-30","11","1"
"4952","3339","418","2016-05-31","11","11"
"4953","2317","290","2016-06-01","11","16"
"4954","2732","342","2016-06-02","11","1"
"4955","1318","165","2016-06-03","11","3"
"4956","1558","195","2016-06-04","11","4"
"4957","1997","250","2016-06-05","11","13"
"4958","3571","447","2016-06-06","11","1"
"4959","1142","143","2016-06-07","11","1"
"4960","1062","133","2016-06-08","11","23"
"4961","2428","304","2016-06-09","11","19"
"4962","4466","559","2016-06-10","11","22"
"4963","663","83","2016-06-11","11","13"
"4964","4218","528","2016-06-12","11","1"
"4965","3132","392","2016-06-13","11","4"
"4966","3251","407","2016-06-14","11","2"
"4967","4594","575","2016-06-15","11","9"
"4968","3451","432","2016-06-16","11","5"
"4969","2892","362","2016-06-17","11","7"
"4970","4418","553","2016-06-18","11","12"
"4971","623","78","2016-06-19","11","20"
"4972","4634","580","2016-06-20","11","17"
"4973","3795","475","2016-06-21","11","5"
"4974","2596","325","2016-06-22","11","2"
"4975","4434","555","2016-06-23","11","9"
"4976","934","117","2016-06-24","11","18"
"4977","2660","333","2016-06-25","11","16"
"4978","559","70","2016-06-26","11","19"
"4979","2988","374","2016-06-27","11","13"
"4980","1142","143","2016-06-28","11","8"
"4981","2285","286","2016-06-29","11","12"
"4982","3172","397","2016-06-30","11","9"
"4983","4674","585","2016-07-01","11","2"
"4984","551","69","2016-07-02","11","16"
"4985","2916","365","2016-07-03","11","14"
"4986","2476","310","2016-07-04","11","5"
"4987","1102","138","2016-07-05","11","24"
"4988","3675","460","2016-07-06","11","8"
"4989","4138","518","2016-07-07","11","9"
"4990","2436","305","2016-07-08","11","24"
"4991","2253","282","2016-07-09","11","6"
"4992","2245","281","2016-07-10","11","1"
"4993","4378","548","2016-07-11","11","6"
"4994","3651","457","2016-07-12","11","3"
"4995","1046","131","2016-07-13","11","13"
"4996","918","115","2016-07-14","11","6"
"4997","3076","385","2016-07-15","11","24"
"4998","3555","445","2016-07-16","11","11"
"4999","1949","244","2016-07-17","11","20"
"5000","838","105","2016-07-18","11","24"
"5001","2021","253","2016-07-19","11","14"
"5002","894","112","2016-07-20","11","20"
"5003","4642","581","2016-07-21","11","20"
"5004","3507","439","2016-07-22","11","10"
"5005","2748","344","2016-07-23","11","21"
"5006","4394","550","2016-07-24","11","15"
"5007","3515","440","2016-07-25","11","1"
"5008","1262","158","2016-07-26","11","11"
"5009","4554","570","2016-07-27","11","17"
"5010","4306","539","2016-07-28","11","7"
"5011","2980","373","2016-07-29","11","14"
"5012","1749","219","2016-07-30","11","2"
"5013","1574","197","2016-07-31","11","4"
"5014","4114","515","2016-08-01","11","16"
"5015","2748","344","2016-08-02","11","17"
"5016","2956","370","2016-08-03","11","16"
"5017","3124","391","2016-08-04","11","20"
"5018","806","101","2016-08-05","11","3"
"5019","775","97","2016-08-06","11","3"
"5020","1134","142","2016-08-07","11","17"
"5021","3843","481","2016-08-08","11","11"
"5022","1925","241","2016-08-09","11","2"
"5023","2460","308","2016-08-10","11","2"
"5024","4218","528","2016-08-11","11","9"
"5025","2644","331","2016-08-12","11","3"
"5026","1470","184","2016-08-13","11","12"
"5027","1118","140","2016-08-14","11","14"
"5028","1086","136","2016-08-15","11","8"
"5029","1254","157","2016-08-16","11","7"
"5030","623","78","2016-08-17","11","17"
"5031","4122","516","2016-08-18","11","17"
"5032","2285","286","2016-08-19","11","18"
"5033","3371","422","2016-08-20","11","8"
"5034","3963","496","2016-08-21","11","20"
"5035","2572","322","2016-08-22","11","7"
"5036","4162","521","2016-08-23","11","6"
"5037","1326","166","2016-08-24","11","12"
"5038","4362","546","2016-08-25","11","8"
"5039","4714","590","2016-08-26","11","3"
"5040","3235","405","2016-08-27","11","8"
"5041","3907","489","2016-08-28","11","17"
"5042","4314","540","2016-08-29","11","20"
"5043","2692","337","2016-08-30","11","9"
"5044","2213","277","2016-08-31","11","8"
"5045","4114","515","2016-09-01","11","15"
"5046","1086","136","2016-09-02","11","21"
"5047","3531","442","2016-09-03","11","21"
"5048","2572","322","2016-09-04","11","19"
"5049","990","124","2016-09-05","11","17"
"5050","1574","197","2016-09-06","11","17"
"5051","767","96","2016-09-07","11","2"
"5052","2724","341","2016-09-08","11","24"
"5053","1126","141","2016-09-09","11","3"
"5054","3579","448","2016-09-10","11","11"
"5055","703","88","2016-09-11","11","19"
"5056","1014","127","2016-09-12","11","24"
"5057","3715","465","2016-09-13","11","10"
"5058","2101","263","2016-09-14","11","23"
"5059","4026","504","2016-09-15","11","18"
"5060","4010","502","2016-09-16","11","19"
"5061","2612","327","2016-09-17","11","23"
"5062","2061","258","2016-09-18","11","13"
"5063","3251","407","2016-09-19","11","5"
"5064","2293","287","2016-09-20","11","7"
"5065","2788","349","2016-09-21","11","3"
"5066","3931","492","2016-09-22","11","6"
"5067","3579","448","2016-09-23","11","5"
"5068","1733","217","2016-09-24","11","17"
"5069","3004","376","2016-09-25","11","23"
"5070","4562","571","2016-09-26","11","12"
"5071","2548","319","2016-09-27","11","1"
"5072","1462","183","2016-09-28","11","24"
"5073","2772","347","2016-09-29","11","7"
"5074","2908","364","2016-09-30","11","6"
"5075","2085","261","2016-10-01","11","22"
"5076","3579","448","2016-10-02","11","19"
"5077","3963","496","2016-10-03","11","22"
"5078","2540","318","2016-10-04","11","9"
"5079","575","72","2016-10-05","11","7"
"5080","1621","203","2016-10-06","11","16"
"5081","2868","359","2016-10-07","11","6"
"5082","2013","252","2016-10-08","11","17"
"5083","4530","567","2016-10-09","11","2"
"5084","4138","518","2016-10-10","11","5"
"5085","2141","268","2016-10-11","11","21"
"5086","1725","216","2016-10-12","11","6"
"5087","3076","385","2016-10-13","11","18"
"5088","2245","281","2016-10-14","11","11"
"5089","982","123","2016-10-15","11","16"
"5090","3371","422","2016-10-16","11","13"
"5091","2293","287","2016-10-17","11","2"
"5092","743","93","2016-10-18","11","23"
"5093","4426","554","2016-10-19","11","20"
"5094","2852","357","2016-10-20","11","17"
"5095","2029","254","2016-10-21","11","14"
"5096","2884","361","2016-10-22","11","13"
"5097","2253","282","2016-10-23","11","5"
"5098","4274","535","2016-10-24","11","4"
"5099","2269","284","2016-10-25","11","5"
"5100","3243","406","2016-10-26","11","4"
"5101","3971","497","2016-10-27","11","7"
"5102","4402","551","2016-10-28","11","9"
"5103","2796","350","2016-10-29","11","10"
"5104","4138","518","2016-10-30","11","24"
"5105","2157","270","2016-10-31","11","22"
"5106","1126","141","2016-11-01","11","5"
"5107","2373","297","2016-11-02","11","1"
"5108","3188","399","2016-11-03","11","23"
"5109","3108","389","2016-11-04","11","19"
"5110","607","76","2016-11-05","11","8"
"5111","1941","243","2016-11-06","11","2"
"5112","2708","339","2016-11-07","11","3"
"5113","4714","590","2016-11-08","11","5"
"5114","3603","451","2016-11-09","11","10"
"5115","3875","485","2016-11-10","11","13"
"5116","631","79","2016-11-11","11","21"
"5117","3132","392","2016-11-12","11","4"
"5118","3203","401","2016-11-13","11","14"
"5119","511","64","2016-11-14","11","21"
"5120","1318","165","2016-11-15","11","23"
"5121","1126","141","2016-11-16","11","14"
"5122","727","91","2016-11-17","11","17"
"5123","4210","527","2016-11-18","11","22"
"5124","1462","183","2016-11-19","11","8"
"5125","3100","388","2016-11-20","11","16"
"5126","2181","273","2016-11-21","11","20"
"5127","4226","529","2016-11-22","11","23"
"5128","1214","152","2016-11-23","11","10"
"5129","4738","593","2016-11-24","11","20"
"5130","3028","379","2016-11-25","11","17"
"5131","3995","500","2016-11-26","11","3"
"5132","4226","529","2016-11-27","11","21"
"5133","3611","452","2016-11-28","11","24"
"5134","3715","465","2016-11-29","11","9"
"5135","3235","405","2016-11-30","11","24"
"5136","1733","217","2016-12-01","11","13"
"5137","3251","407","2016-12-02","11","13"
"5138","1909","239","2016-12-03","11","9"
"5139","4050","507","2016-12-04","11","9"
"5140","2452","307","2016-12-05","11","16"
"5141","2972","372","2016-12-06","11","14"
"5142","3683","461","2016-12-07","11","11"
"5143","910","114","2016-12-08","11","4"
"5144","1254","157","2016-12-09","11","2"
"5145","3707","464","2016-12-10","11","4"
"5147","3068","384","2015-09-01","12","10"
"5148","4338","543","2015-09-02","12","18"
"5149","3635","455","2015-09-03","12","4"
"5150","4714","590","2015-09-04","12","17"
"5151","2964","371","2015-09-05","12","22"
"5152","2684","336","2015-09-06","12","18"
"5153","2293","287","2015-09-07","12","15"
"5154","854","107","2015-09-08","12","14"
"5155","1901","238","2015-09-09","12","19"
"5156","3068","384","2015-09-10","12","7"
"5157","2676","335","2015-09-11","12","18"
"5158","4642","581","2015-09-12","12","24"
"5159","767","96","2015-09-13","12","8"
"5160","1262","158","2015-09-14","12","1"
"5161","791","99","2015-09-15","12","16"
"5162","535","67","2015-09-16","12","14"
"5163","4242","531","2015-09-17","12","9"
"5164","1582","198","2015-09-18","12","16"
"5165","1110","139","2015-09-19","12","6"
"5166","3859","483","2015-09-20","12","9"
"5167","2500","313","2015-09-21","12","18"
"5168","3092","387","2015-09-22","12","13"
"5169","3795","475","2015-09-23","12","12"
"5170","2053","257","2015-09-24","12","22"
"5171","4770","597","2015-09-25","12","13"
"5172","1677","210","2015-09-26","12","4"
"5173","3068","384","2015-09-27","12","4"
"5174","3627","454","2015-09-28","12","8"
"5175","1757","220","2015-09-29","12","2"
"5176","623","78","2015-09-30","12","15"
"5177","3355","420","2015-10-01","12","1"
"5178","2428","304","2015-10-02","12","5"
"5179","2293","287","2015-10-03","12","4"
"5180","2444","306","2015-10-04","12","1"
"5181","1374","172","2015-10-05","12","24"
"5182","2133","267","2015-10-06","12","18"
"5183","3339","418","2015-10-07","12","2"
"5184","1869","234","2015-10-08","12","20"
"5185","2612","327","2015-10-09","12","23"
"5186","3995","500","2015-10-10","12","11"
"5187","1134","142","2015-10-11","12","14"
"5188","1046","131","2015-10-12","12","5"
"5189","4202","526","2015-10-13","12","17"
"5190","1278","160","2015-10-14","12","16"
"5191","3371","422","2015-10-15","12","13"
"5192","4506","564","2015-10-16","12","12"
"5193","3779","473","2015-10-17","12","14"
"5194","1997","250","2015-10-18","12","22"
"5195","3411","427","2015-10-19","12","22"
"5196","3044","381","2015-10-20","12","20"
"5197","3763","471","2015-10-21","12","1"
"5198","1813","227","2015-10-22","12","6"
"5199","3251","407","2015-10-23","12","13"
"5200","3875","485","2015-10-24","12","23"
"5201","703","88","2015-10-25","12","8"
"5202","4738","593","2015-10-26","12","4"
"5203","695","87","2015-10-27","12","3"
"5204","2676","335","2015-10-28","12","22"
"5205","2932","367","2015-10-29","12","10"
"5206","3196","400","2015-10-30","12","9"
"5207","4434","555","2015-10-31","12","13"
"5208","3180","398","2015-11-01","12","16"
"5209","775","97","2015-11-02","12","17"
"5210","886","111","2015-11-03","12","15"
"5211","687","86","2015-11-04","12","16"
"5212","519","65","2015-11-05","12","4"
"5213","3947","494","2015-11-06","12","20"
"5214","2780","348","2015-11-07","12","8"
"5215","2381","298","2015-11-08","12","7"
"5216","3259","408","2015-11-09","12","1"
"5217","2868","359","2015-11-10","12","15"
"5218","1182","148","2015-11-11","12","17"
"5219","1901","238","2015-11-12","12","15"
"5220","2716","340","2015-11-13","12","22"
"5221","4594","575","2015-11-14","12","10"
"5222","1925","241","2015-11-15","12","9"
"5223","1861","233","2015-11-16","12","14"
"5224","2980","373","2015-11-17","12","24"
"5225","4106","514","2015-11-18","12","19"
"5226","2764","346","2015-11-19","12","4"
"5227","3987","499","2015-11-20","12","19"
"5228","2940","368","2015-11-21","12","23"
"5229","830","104","2015-11-22","12","8"
"5230","950","119","2015-11-23","12","20"
"5231","3419","428","2015-11-24","12","7"
"5232","3371","422","2015-11-25","12","1"
"5233","814","102","2015-11-26","12","4"
"5234","1518","190","2015-11-27","12","19"
"5235","1262","158","2015-11-28","12","7"
"5236","551","69","2015-11-29","12","21"
"5237","1989","249","2015-11-30","12","16"
"5238","2644","331","2015-12-01","12","24"
"5239","3443","431","2015-12-02","12","13"
"5240","519","65","2015-12-03","12","17"
"5241","3667","459","2015-12-04","12","2"
"5242","3219","403","2015-12-05","12","5"
"5243","1350","169","2015-12-06","12","12"
"5244","791","99","2015-12-07","12","3"
"5245","4498","563","2015-12-08","12","3"
"5246","3835","480","2015-12-09","12","4"
"5247","4114","515","2015-12-10","12","12"
"5248","1805","226","2015-12-11","12","15"
"5249","4602","576","2015-12-12","12","3"
"5250","1677","210","2015-12-13","12","24"
"5251","3827","479","2015-12-14","12","20"
"5252","3156","395","2015-12-15","12","20"
"5253","4066","509","2015-12-16","12","16"
"5254","4026","504","2015-12-17","12","13"
"5255","535","67","2015-12-18","12","19"
"5256","1374","172","2015-12-19","12","7"
"5257","1470","184","2015-12-20","12","12"
"5258","751","94","2015-12-21","12","24"
"5259","2285","286","2015-12-22","12","21"
"5260","4378","548","2015-12-23","12","13"
"5261","902","113","2015-12-24","12","3"
"5262","3827","479","2015-12-25","12","1"
"5263","926","116","2015-12-26","12","16"
"5264","1150","144","2015-12-27","12","6"
"5265","2357","295","2015-12-28","12","8"
"5266","2548","319","2015-12-29","12","23"
"5267","1813","227","2015-12-30","12","11"
"5268","1398","175","2015-12-31","12","6"
"5269","2588","324","2016-01-01","12","4"
"5270","1917","240","2016-01-02","12","16"
"5271","4170","522","2016-01-03","12","19"
"5272","3947","494","2016-01-04","12","2"
"5273","3731","467","2016-01-05","12","6"
"5274","3763","471","2016-01-06","12","3"
"5275","2772","347","2016-01-07","12","5"
"5276","2420","303","2016-01-08","12","15"
"5277","1885","236","2016-01-09","12","13"
"5278","806","101","2016-01-10","12","2"
"5279","3227","404","2016-01-11","12","7"
"5280","2996","375","2016-01-12","12","3"
"5281","4002","501","2016-01-13","12","7"
"5282","2660","333","2016-01-14","12","16"
"5283","4354","545","2016-01-15","12","22"
"5284","2412","302","2016-01-16","12","3"
"5285","575","72","2016-01-17","12","21"
"5286","1094","137","2016-01-18","12","15"
"5287","4146","519","2016-01-19","12","16"
"5288","2612","327","2016-01-20","12","1"
"5289","1629","204","2016-01-21","12","1"
"5290","4290","537","2016-01-22","12","3"
"5291","1526","191","2016-01-23","12","5"
"5292","2596","325","2016-01-24","12","20"
"5293","3211","402","2016-01-25","12","7"
"5294","3020","378","2016-01-26","12","3"
"5295","1709","214","2016-01-27","12","22"
"5296","3012","377","2016-01-28","12","13"
"5297","4018","503","2016-01-29","12","23"
"5298","3691","462","2016-01-30","12","17"
"5299","1965","246","2016-01-31","12","23"
"5300","886","111","2016-02-01","12","12"
"5301","1334","167","2016-02-02","12","13"
"5302","1310","164","2016-02-03","12","17"
"5303","4106","514","2016-02-04","12","22"
"5304","1190","149","2016-02-05","12","7"
"5305","4394","550","2016-02-06","12","13"
"5306","3971","497","2016-02-07","12","19"
"5307","1190","149","2016-02-08","12","16"
"5308","3907","489","2016-02-09","12","20"
"5309","2924","366","2016-02-10","12","13"
"5310","1661","208","2016-02-11","12","12"
"5311","559","70","2016-02-12","12","1"
"5312","2285","286","2016-02-13","12","15"
"5313","1789","224","2016-02-14","12","21"
"5314","814","102","2016-02-15","12","13"
"5315","1781","223","2016-02-16","12","15"
"5316","3219","403","2016-02-17","12","4"
"5317","3275","410","2016-02-18","12","11"
"5318","2764","346","2016-02-19","12","19"
"5319","1542","193","2016-02-20","12","15"
"5320","551","69","2016-02-21","12","17"
"5321","3651","457","2016-02-22","12","23"
"5322","3323","416","2016-02-23","12","6"
"5323","3060","383","2016-02-24","12","21"
"5324","663","83","2016-02-25","12","18"
"5325","639","80","2016-02-26","12","15"
"5326","2804","351","2016-02-27","12","24"
"5327","2900","363","2016-02-28","12","12"
"5328","2796","350","2016-02-29","12","12"
"5329","4130","517","2016-03-01","12","15"
"5330","1198","150","2016-03-02","12","18"
"5331","1286","161","2016-03-03","12","14"
"5332","3947","494","2016-03-04","12","11"
"5333","1422","178","2016-03-05","12","5"
"5334","527","66","2016-03-06","12","3"
"5335","2628","329","2016-03-07","12","22"
"5336","2029","254","2016-03-08","12","24"
"5337","1126","141","2016-03-09","12","18"
"5338","862","108","2016-03-10","12","1"
"5339","2357","295","2016-03-11","12","8"
"5340","822","103","2016-03-12","12","12"
"5341","727","91","2016-03-13","12","23"
"5342","1845","231","2016-03-14","12","7"
"5343","1134","142","2016-03-15","12","20"
"5344","1805","226","2016-03-16","12","15"
"5345","3667","459","2016-03-17","12","5"
"5346","3619","453","2016-03-18","12","18"
"5347","4218","528","2016-03-19","12","22"
"5348","3563","446","2016-03-20","12","23"
"5349","4258","533","2016-03-21","12","20"
"5350","1238","155","2016-03-22","12","21"
"5351","791","99","2016-03-23","12","2"
"5352","1470","184","2016-03-24","12","10"
"5353","3387","424","2016-03-25","12","15"
"5354","2245","281","2016-03-26","12","4"
"5355","4306","539","2016-03-27","12","12"
"5356","2173","272","2016-03-28","12","24"
"5357","4210","527","2016-03-29","12","21"
"5358","3835","480","2016-03-30","12","16"
"5359","3955","495","2016-03-31","12","8"
"5360","4130","517","2016-04-01","12","2"
"5361","3044","381","2016-04-02","12","19"
"5362","4514","565","2016-04-03","12","17"
"5363","1781","223","2016-04-04","12","16"
"5364","3148","394","2016-04-05","12","9"
"5365","1741","218","2016-04-06","12","20"
"5366","3499","438","2016-04-07","12","16"
"5367","2029","254","2016-04-08","12","17"
"5368","1669","209","2016-04-09","12","17"
"5369","1158","145","2016-04-10","12","21"
"5370","1230","154","2016-04-11","12","18"
"5371","4562","571","2016-04-12","12","20"
"5372","1318","165","2016-04-13","12","8"
"5373","2165","271","2016-04-14","12","19"
"5374","1486","186","2016-04-15","12","20"
"5375","2868","359","2016-04-16","12","10"
"5376","3403","426","2016-04-17","12","3"
"5377","1605","201","2016-04-18","12","2"
"5378","503","63","2016-04-19","12","12"
"5379","2636","330","2016-04-20","12","20"
"5380","1006","126","2016-04-21","12","3"
"5381","1246","156","2016-04-22","12","9"
"5382","1885","236","2016-04-23","12","16"
"5383","4522","566","2016-04-24","12","23"
"5384","4458","558","2016-04-25","12","3"
"5385","2476","310","2016-04-26","12","13"
"5386","3076","385","2016-04-27","12","1"
"5387","4770","597","2016-04-28","12","18"
"5388","4426","554","2016-04-29","12","24"
"5389","2660","333","2016-04-30","12","23"
"5390","1989","249","2016-05-01","12","7"
"5391","4626","579","2016-05-02","12","15"
"5392","3499","438","2016-05-03","12","20"
"5393","4578","573","2016-05-04","12","7"
"5394","607","76","2016-05-05","12","7"
"5395","3571","447","2016-05-06","12","18"
"5396","3411","427","2016-05-07","12","4"
"5397","1374","172","2016-05-08","12","22"
"5398","814","102","2016-05-09","12","20"
"5399","1574","197","2016-05-10","12","2"
"5400","2844","356","2016-05-11","12","10"
"5401","3939","493","2016-05-12","12","4"
"5402","1334","167","2016-05-13","12","21"
"5403","2269","284","2016-05-14","12","12"
"5404","902","113","2016-05-15","12","18"
"5405","3219","403","2016-05-16","12","9"
"5406","1869","234","2016-05-17","12","20"
"5407","479","60","2016-05-18","12","15"
"5408","2301","288","2016-05-19","12","2"
"5409","2628","329","2016-05-20","12","5"
"5410","2868","359","2016-05-21","12","13"
"5411","4594","575","2016-05-22","12","16"
"5412","1989","249","2016-05-23","12","13"
"5413","3699","463","2016-05-24","12","5"
"5414","2229","279","2016-05-25","12","8"
"5415","3603","451","2016-05-26","12","4"
"5416","3020","378","2016-05-27","12","12"
"5417","2301","288","2016-05-28","12","15"
"5418","2676","335","2016-05-29","12","18"
"5419","2149","269","2016-05-30","12","15"
"5420","4722","591","2016-05-31","12","18"
"5421","4306","539","2016-06-01","12","16"
"5422","2317","290","2016-06-02","12","17"
"5423","1446","181","2016-06-03","12","17"
"5424","942","118","2016-06-04","12","8"
"5425","4258","533","2016-06-05","12","9"
"5426","3443","431","2016-06-06","12","17"
"5427","1206","151","2016-06-07","12","12"
"5428","2532","317","2016-06-08","12","4"
"5429","4298","538","2016-06-09","12","23"
"5430","3659","458","2016-06-10","12","10"
"5431","1805","226","2016-06-11","12","13"
"5432","3963","496","2016-06-12","12","4"
"5433","1174","147","2016-06-13","12","18"
"5434","3036","380","2016-06-14","12","19"
